cliente_id,nombre,email,region,comuna,segmento_rfm,fecha_registro,canal_adquisicion
246,Jaime Edgardo Inostroza Muñoz,mirandamiguel@example.org,Metropolitana,Santiago,Lost,2024-01-04,Google Ads
247,Astrid Sánchez Rojas,blancasoto@example.net,Metropolitana,Lo Barnechea,At Risk,2024-12-16,Google Ads
248,José Gallegos,gutierrezmiguel@example.org,La Araucanía,Temuco,At Risk,2023-08-06,Google Ads
249,Humberto Ricardo Meza Rubilar,marcia75@example.com,Valparaíso,Viña del Mar,Champions,2024-03-25,Email Marketing
250,Danilo Aranda Casanova,aravenaelizabeth@example.net,Los Lagos,Osorno,Champions,2025-05-19,Facebook/Instagram
251,María Deyanira Oliva Reyes,misael23@example.org,Valparaíso,Villa Alemana,Champions,2025-03-23,Email Marketing
252,José John Villegas Durán,ggallardo@example.com,Maule,Talca,Loyal,2023-12-29,Referido
253,Victoria María Zapata Soto,pamela84@example.com,Biobío,Chiguayante,Champions,2025-03-08,Email Marketing
254,José Francisco Meza Manríquez,mariasilva@example.com,Biobío,Hualpén,Champions,2023-06-10,Email Marketing
255,Brayan Juan Quiroga Vargas,oscaraguirre@example.org,O'Higgins,Rengo,Champions,2023-09-30,Orgánico
256,Evelyn Estefanía Vera Gómez,alejandrasanchez@example.com,Valparaíso,San Antonio,Hibernating,2024-05-21,Facebook/Instagram
257,Gabriela Belén Almonacid Erices,josepoblete@example.org,Metropolitana,Las Condes,Loyal,2025-05-10,Orgánico
258,Juan Yerko Muñoz-Valenzuela Cabezas,hugo33@example.org,Metropolitana,Estación Central,Hibernating,2025-04-03,Referido
259,Abel Freddy Araya Molina,fernandezedgardo@example.org,Los Lagos,Puerto Montt,Champions,2024-12-09,Referido
260,Luciana María Sánchez Salamanca,francisco48@example.org,Biobío,Hualpén,Champions,2023-01-09,Orgánico
261,Carlos Sepúlveda Venegas,sgodoy@example.com,La Araucanía,Villarrica,New,2024-10-29,Email Marketing
262,Francisco Gallardo Araya,christian25@example.org,Metropolitana,Santiago,Loyal,2024-01-01,Facebook/Instagram
263,Filomena Liliana Araya Pinto,beatrizsilva@example.com,Metropolitana,Peñalolén,Champions,2023-10-01,Email Marketing
264,Flor Matamala Padilla,jorge35@example.com,Metropolitana,Puente Alto,Potential,2023-08-04,Email Marketing
265,Sebastián Carlos Leal Arévalo,hectorfuentes@example.org,Metropolitana,Vitacura,Loyal,2023-04-22,Email Marketing
266,Derek Carlos Muñoz Díaz,rojaspaula@example.org,Biobío,Concepción,At Risk,2023-10-24,TikTok
267,Juan Benedicto Henríquez Cisternas,mariaguzman@example.org,Metropolitana,San Miguel,Champions,2023-12-25,TikTok
268,Isabel María Alarcón Muñoz,daniela00@example.org,Valparaíso,San Antonio,Loyal,2023-10-09,TikTok
269,Juan Rodríguez Guerrero,bricenomatias@example.com,O'Higgins,Santa Cruz,Lost,2023-05-18,Referido
270,Monserrat Mendoza,saezfrancisco@example.net,Metropolitana,Puente Alto,At Risk,2023-11-27,Facebook/Instagram
271,Milton Leiva Oliva,carloscifuentes@example.org,Valparaíso,Villa Alemana,Champions,2024-11-18,Referido
272,Gabriel Luis Hernández Díaz,eecheverria@example.net,Los Lagos,Castro,Lost,2023-12-14,Referido
273,Abraham Llanos,cardenasdomingo@example.org,Metropolitana,La Florida,At Risk,2024-09-18,Facebook/Instagram
274,Deyanira Millaray Castillo López,adriansalinas@example.net,Biobío,Hualpén,Champions,2025-05-13,Orgánico
275,Nidia Lobos Ferreira,waguayo@example.org,O'Higgins,Rancagua,New,2024-04-08,Orgánico
276,Isabella Bórquez,parrapamela@example.org,Antofagasta,Tocopilla,Loyal,2024-09-23,Google Ads
277,Jennifer Claudia Núñez Barraza,vmunoz@example.net,Metropolitana,Peñalolén,Hibernating,2023-09-28,Email Marketing
278,Gabriela Claudia Bravo Riveros,anavera@example.org,Antofagasta,Antofagasta,Champions,2024-04-26,Referido
279,Sofía María Robles Aravena,cristian06@example.net,Valparaíso,Villa Alemana,Potential,2024-02-26,TikTok
280,Patricio Gaspar Olguín Barrientos,javieraacevedo@example.net,Metropolitana,La Florida,New,2023-09-09,Email Marketing
281,Patricio Mendoza Pardo,morenomartina@example.com,Valparaíso,Valparaíso,New,2024-07-07,Email Marketing
282,Constanza Isabel Orellana González,ecartes@example.com,Los Ríos,La Unión,At Risk,2024-08-28,TikTok
283,Ayleen Mariluz Marchant Llanos,catalina06@example.com,Valparaíso,Valparaíso,Loyal,2023-12-26,Facebook/Instagram
284,José Sergio Carreño Troncoso,jorgegomez@example.org,Metropolitana,Maipú,Champions,2023-08-19,Orgánico
285,Lilian Elizabeth Segura Valdivia,karin60@example.org,Biobío,Los Ángeles,Potential,2024-07-08,Google Ads
286,Jorge Reyes Muñoz,zunigaalonso@example.net,Metropolitana,Estación Central,New,2024-05-17,Email Marketing
287,Eugenio Mella Arenas,fcruz@example.org,Metropolitana,Estación Central,Loyal,2024-08-15,Email Marketing
288,José Guerrero,castillomanuel@example.com,Metropolitana,San Miguel,Champions,2023-09-07,Email Marketing
289,Maximiliano Elías Muñoz Miranda,qcorrea@example.com,Metropolitana,Quilicura,New,2023-04-28,TikTok
290,Anahí Aguilera Ayala,sergiomonsalve@example.org,Metropolitana,La Florida,New,2024-10-08,Orgánico
291,Manuel Aguayo Navarrete,jose84@example.org,Metropolitana,Macul,New,2024-05-24,Facebook/Instagram
292,Julio Arturo Jiménez Godoy,isidorafarias@example.com,Biobío,Chiguayante,At Risk,2023-01-12,Orgánico
293,Isabel Castillo Vega,maria26@example.org,Metropolitana,Santiago,Champions,2023-04-18,Email Marketing
294,Bárbara Venegas López,sandra82@example.com,Metropolitana,Providencia,Loyal,2023-03-15,Google Ads
295,María Francisca Garrido Tapia,manuel23@example.com,O'Higgins,Rancagua,Loyal,2024-05-27,Orgánico
296,Lourdes Paula Alvarado Marín,jdominguez@example.org,Valparaíso,Viña del Mar,New,2023-04-03,Referido
297,Lilian Denisse Henríquez Llanos,baltazar70@example.com,Biobío,Chiguayante,At Risk,2024-04-11,Google Ads
298,Nora Arias Mella,nataly85@example.org,Metropolitana,Macul,New,2023-05-15,Facebook/Instagram
299,Benjamín González Molina,verdugomonserrat@example.net,Metropolitana,Peñalolén,At Risk,2023-03-31,Email Marketing
300,Álvaro Salinas Paredes,marcelo82@example.com,Metropolitana,Las Condes,Lost,2024-05-06,Google Ads
301,Luz Evelin Pérez González,csalinas@example.net,Metropolitana,Peñalolén,Loyal,2024-01-14,Orgánico
302,Mercedes Álvarez-Prieto,germangonzalez@example.com,Metropolitana,La Florida,At Risk,2024-09-11,Referido
303,Sebastián Alejandro Plaza Vera,yessenia16@example.com,Metropolitana,Vitacura,Lost,2023-08-04,Email Marketing
304,Nancy Paola De La Fuente Sandoval,katherinepadilla@example.org,Metropolitana,La Florida,Loyal,2024-05-25,Google Ads
305,Luciano Troncoso Muñoz,rosa13@example.com,Metropolitana,Providencia,Lost,2023-02-10,Facebook/Instagram
306,Laura Rebeca Araya Bravo,vergarablanca@example.org,Valparaíso,Quilpué,Lost,2023-04-17,TikTok
307,Estefanía Andrea Contreras Parra,jose32@example.net,Metropolitana,Vitacura,Champions,2024-03-05,Email Marketing
308,Gianfranco Daniel Reyes Díaz,francisca74@example.org,Metropolitana,Las Condes,Champions,2023-07-08,Google Ads
309,Hernán Matías Hernández Contreras,juanvalenzuela@example.org,Valparaíso,San Antonio,New,2023-10-31,Orgánico
310,Manuel Reyes,christopherayala@example.org,La Araucanía,Villarrica,Potential,2023-09-02,Google Ads
311,Luis Ramón Rojas Carvajal,catalinaflores@example.com,Metropolitana,Lo Barnechea,At Risk,2023-01-20,Facebook/Instagram
312,Catalina Rodríguez Peñaloza,wguerrero@example.com,Los Lagos,Puerto Montt,New,2023-07-18,Orgánico
313,Patricia Miriam Álvarez Ortiz,ignaciacarcamo@example.net,Biobío,Hualpén,Champions,2024-06-28,Google Ads
314,Axel Henríquez Gómez,silvia83@example.org,Metropolitana,La Reina,Lost,2023-09-06,TikTok
315,Viviana Ana Pavez Muñoz,jvidal@example.com,O'Higgins,Rengo,At Risk,2024-11-29,TikTok
316,Martín Lucio Quijada Ramírez,aedofernando@example.org,Antofagasta,Antofagasta,Loyal,2024-07-15,Referido
317,Víctor Meza García,jsaez@example.com,Metropolitana,Las Condes,Lost,2025-03-13,Referido
318,Rosa Naranjo,raul38@example.com,Metropolitana,Quilicura,Champions,2025-03-27,Orgánico
319,Camila Gloria Leal Valenzuela,luz37@example.org,Maule,Constitución,At Risk,2024-01-06,Referido
320,Javier Alfaro Monsalve,ocortes@example.com,Los Lagos,Puerto Varas,Loyal,2024-06-27,Facebook/Instagram
321,Matías Cares López,paulaalbornoz@example.net,Metropolitana,Las Condes,Potential,2025-02-24,Facebook/Instagram
322,María Ana Gutiérrez Vilches,mirkosilva@example.org,Metropolitana,Peñalolén,Hibernating,2024-02-26,Referido
323,Luis Ruiz Valdivia,mariatapia@example.com,Metropolitana,Quilicura,At Risk,2024-07-09,Facebook/Instagram
324,José González Santander,victor22@example.net,Valparaíso,Valparaíso,Champions,2024-09-17,Google Ads
325,Mauricio Marco Olivares Muñoz,diego13@example.net,Biobío,Hualpén,Loyal,2024-10-29,Email Marketing
326,Danae María Rivas-Pérez Quintana,wmolina@example.org,Metropolitana,Estación Central,New,2025-01-17,Facebook/Instagram
327,Marcela Villablanca Solís,fmoya@example.com,Valparaíso,Viña del Mar,At Risk,2024-11-27,Facebook/Instagram
328,Carlos Emilio Villagra Acuña,vgonzalez@example.net,Los Lagos,Puerto Montt,Loyal,2023-01-16,Email Marketing
329,Leandro Bobadilla Cisternas,floresjose@example.net,Metropolitana,La Reina,Lost,2023-03-27,Email Marketing
330,Judith Loreto Contreras Mejías,mariamunoz@example.org,Metropolitana,Lo Barnechea,Lost,2024-10-02,Facebook/Instagram
331,Macarena Geraldine Alarcón Jara,florencia38@example.net,La Araucanía,Padre Las Casas,At Risk,2024-05-22,Google Ads
332,Galvarino Gaete,valenzuelaevelin@example.com,O'Higgins,Pichilemu,New,2024-07-27,Google Ads
333,María Valdés Carrasco,gbugueno@example.org,Valparaíso,Viña del Mar,At Risk,2023-08-13,TikTok
334,Patricio Mendoza,lilianahernandez@example.net,Valparaíso,Villa Alemana,Champions,2025-05-03,Referido
335,Jesús Leal-Medel,lesliegonzalez@example.net,Metropolitana,Lo Barnechea,Champions,2025-04-21,Email Marketing
336,María Almonacid Sandoval,leonorvergara@example.org,Valparaíso,San Antonio,Champions,2024-07-15,TikTok
337,Margarita Rojas Sepúlveda,gloria47@example.org,Valparaíso,San Antonio,At Risk,2023-07-08,Facebook/Instagram
338,Francisco Gallardo Morales,vargasnadia@example.net,Metropolitana,San Miguel,Potential,2023-06-25,Facebook/Instagram
339,Olivia María Araya Espinoza,felipevalenzuela@example.com,Metropolitana,Providencia,Champions,2023-06-01,Referido
340,José Moreno-Méndez Mondaca,mariana92@example.org,Metropolitana,La Florida,At Risk,2024-12-20,Facebook/Instagram
341,Carlos Quiroga Mella,ypavez@example.org,Metropolitana,Maipú,At Risk,2025-03-28,Email Marketing
342,Camila Ruiz,sepulvedamaria@example.com,Metropolitana,Vitacura,Champions,2024-04-12,Referido
343,Cecilia Rubilar Rosales,franciscooyarzo@example.com,Metropolitana,Maipú,Loyal,2024-10-09,Facebook/Instagram
344,Sofía Camila Barrera Pino,susana80@example.com,Metropolitana,Estación Central,New,2023-05-12,Orgánico
345,Roxana Yesenia Fuentes Guajardo,tomasmoya@example.com,Metropolitana,La Reina,Lost,2025-01-02,Referido
346,Juan Heraldo Guerrero Castro,victor62@example.com,O'Higgins,Rengo,Loyal,2023-01-20,TikTok
347,Daniela Martha Fuentes Gutiérrez,hernantoro@example.org,Biobío,Hualpén,Lost,2024-11-16,Email Marketing
348,Uberlinda Soto,berrioslaura@example.com,La Araucanía,Villarrica,At Risk,2024-02-02,Email Marketing
349,Melany Pamela Solís Toledo,lucia27@example.org,Los Lagos,Osorno,Loyal,2024-07-05,Orgánico
350,Maritza Irene Bustos Navarrete,iruiz@example.net,Valparaíso,Quilpué,At Risk,2023-06-07,TikTok
351,María Cid Fuentes,garciahernan@example.net,Metropolitana,San Miguel,Champions,2023-08-24,Google Ads
352,Johanna Nelly Benítez Castillo,diaznelson@example.net,Valparaíso,Villa Alemana,Champions,2024-05-26,Referido
353,Leonel Fernando Sáez Lucero,munozmaria@example.net,Biobío,Los Ángeles,Champions,2025-06-11,Google Ads
354,Ignacio Emanuel Pereira Muñoz,graciela40@example.com,Los Lagos,Castro,Loyal,2024-04-17,Referido
355,Rodrigo Román Gutiérrez,britoguillermo@example.net,Valparaíso,Quilpué,At Risk,2025-06-10,TikTok
356,Teresa Ossandón-Rojas,robertocid@example.org,Metropolitana,Lo Barnechea,Champions,2025-03-11,TikTok
357,Manuela Torres,juan36@example.net,Metropolitana,Providencia,Loyal,2024-08-22,Facebook/Instagram
358,Luis Juan Hernández Díaz,walterastudillo@example.org,Metropolitana,San Miguel,Lost,2025-04-11,Referido
359,Marcia Ceballos,aguileragustavo@example.com,Biobío,Los Ángeles,Loyal,2025-06-07,Google Ads
360,Pedro Jonas Belmar López,alvarezpablo@example.net,Biobío,Los Ángeles,At Risk,2023-08-11,TikTok
361,Valentina López Oyarce,ruizdennis@example.org,Metropolitana,Maipú,New,2023-06-29,Facebook/Instagram
362,Jonas Baltazar Navarrete Bustos,leondaniel@example.com,Los Ríos,Río Bueno,Lost,2024-04-21,Google Ads
363,Luis Sebastián González Campos,piarojas@example.net,Biobío,Concepción,Loyal,2024-08-12,Facebook/Instagram
364,Katherine Dania Molina Martinez,juan04@example.com,Metropolitana,San Miguel,Potential,2025-04-28,Facebook/Instagram
365,Cristóbal Valentín López Gutiérrez,benjamin55@example.org,Metropolitana,San Miguel,Lost,2025-06-16,TikTok
366,Valeria Paulina Alarcón Pavez,tcordova@example.net,Metropolitana,Macul,Potential,2023-08-19,TikTok
367,Pedro Pérez,kfarias@example.net,Metropolitana,Providencia,Loyal,2023-09-19,TikTok
368,Juan Benjamín Montecino Aravena,xandrade@example.net,Metropolitana,La Reina,Loyal,2023-03-13,Facebook/Instagram
369,Luis Brian Vergara Cabrera,victor74@example.com,Metropolitana,La Florida,New,2023-06-01,Google Ads
370,Oscar Carmona,qinostroza@example.com,Metropolitana,Maipú,Champions,2024-12-09,Referido
371,Mauricio Alfredo Cerda Becerra,martinezjuan@example.com,Metropolitana,Santiago,New,2024-05-22,Google Ads
372,Patricio Blanco Cárdenas,iaguilera@example.com,O'Higgins,Rancagua,Lost,2024-06-29,Email Marketing
373,Cristian David Aguirre Núñez,mvalladares@example.org,Metropolitana,Estación Central,New,2024-05-19,TikTok
374,Rocio Martínez Candia,sepulvedajhon@example.net,Valparaíso,Valparaíso,Lost,2023-05-21,TikTok
375,Verónica Rivas Orellana,ygonzalez@example.org,Valparaíso,San Antonio,New,2024-11-21,Google Ads
376,Yasna Samantha Pizarro Morales,belenalvarado@example.net,Los Ríos,La Unión,New,2024-06-21,Google Ads
377,Clementina Evelyn Maldonado Flores,eduardo94@example.net,Metropolitana,Macul,Loyal,2024-09-28,Email Marketing
378,Gabriela Fuentes,gonzalezkatherine@example.org,Metropolitana,Santiago,At Risk,2024-08-15,TikTok
379,Constanza Jara Concha,rojascindy@example.net,Coquimbo,Illapel,Champions,2024-12-13,Facebook/Instagram
380,Manuel Uribe-Flores,ricardoromero@example.net,O'Higgins,San Fernando,Champions,2024-05-27,Referido
381,Bruno Ponce,dennisreyes@example.net,Maule,Cauquenes,At Risk,2023-06-08,Google Ads
382,Alberto Felipe Araya Albornoz,marcelohuerta@example.com,Metropolitana,La Florida,Loyal,2024-09-13,Referido
383,María Garrido,ferradajulian@example.net,Metropolitana,Ñuñoa,Lost,2024-09-05,Facebook/Instagram
384,Raúl Alexander Cortés Aravena,carlosavalos@example.com,Biobío,Los Ángeles,Champions,2023-04-17,Referido
385,Marcos Ávila,alejandra99@example.com,Antofagasta,Tocopilla,Potential,2023-02-04,Referido
386,Jonathan José Jerez Vásquez,evelynfaundez@example.com,Biobío,Hualpén,Champions,2025-06-27,Google Ads
387,Lucas Canales Araya,clotilde33@example.net,Biobío,Los Ángeles,At Risk,2025-06-04,Google Ads
388,Luis Ramón Pérez Gómez,ricardomontecinos@example.org,Metropolitana,Las Condes,At Risk,2023-07-20,TikTok
389,Alan Francisco Villegas Oyarce,torresconsuelo@example.org,Los Lagos,Castro,Loyal,2024-05-05,Email Marketing
390,Estefanía Sonia Aguilar Araneda,naranjopaola@example.org,Metropolitana,Macul,New,2024-08-31,Email Marketing
391,Juan Gómez-Gatica,jaratomas@example.org,Metropolitana,La Florida,Champions,2023-12-10,Orgánico
392,Helena Jessica Jaramillo-Opazo Aravena,culloa@example.org,Valparaíso,Quilpué,New,2023-04-21,Referido
393,Francisco Díaz Jiménez,nmorales@example.net,Valparaíso,Viña del Mar,Loyal,2023-10-15,Referido
394,Luis Sandoval Sepúlveda,olmosbryan@example.net,Metropolitana,Quilicura,Hibernating,2023-12-07,Google Ads
395,Martín Martínez,rojasangela@example.net,Metropolitana,Quilicura,Champions,2023-05-12,Facebook/Instagram
396,María Nicole Arenas Mendoza,cristoballobos@example.net,Biobío,Hualpén,New,2024-01-19,Orgánico
397,Roberto Manuel Díaz-Castro Toledo,orellanajaime@example.com,Metropolitana,Maipú,Champions,2023-01-24,Google Ads
398,Valentina Ana González Campos,bustamantejuan@example.com,Biobío,Concepción,Champions,2023-05-22,Facebook/Instagram
399,Florencia Jacqueline Troncoso Sandoval,jose37@example.net,Metropolitana,Maipú,New,2023-01-25,Orgánico
400,Blanca Loyola Rebolledo,luisriquelme@example.org,Valparaíso,Quilpué,Champions,2024-04-04,Google Ads
401,Vicente Moncada,camposyesenia@example.net,Valparaíso,Quilpué,Champions,2023-06-13,Referido
402,Miguel Hugo Vergara Salazar,katherine45@example.org,Metropolitana,Santiago,Loyal,2025-02-09,TikTok
403,Edith Alvarado,freddysanchez@example.org,Metropolitana,Peñalolén,Lost,2024-03-31,Orgánico
404,Francisco Joel Concha Abarca,lbravo@example.net,Metropolitana,Las Condes,Loyal,2023-04-26,Facebook/Instagram
405,Francesca Rojas,benjamincaceres@example.net,Metropolitana,Santiago,Champions,2025-06-16,Email Marketing
406,Vivian María Bravo Correa,nunezjairo@example.net,Los Ríos,Corral,Potential,2023-07-10,Email Marketing
407,Elizabeth Díaz González,teresaflores@example.org,Metropolitana,Lo Barnechea,Loyal,2025-05-21,Facebook/Instagram
408,Franco Benjamín Millán Vega,antonia83@example.com,Maule,Talca,Potential,2025-05-08,Orgánico
409,Karen Ana Fonseca Oliva,raul37@example.com,Metropolitana,San Miguel,Lost,2024-02-13,Email Marketing
410,Víctor Pereira-Mansilla,gutierrezdiego@example.com,La Araucanía,Temuco,Champions,2023-10-08,Referido
411,David Prado Araya,mellaevelyn@example.com,Los Lagos,Puerto Montt,New,2025-03-29,TikTok
412,Jaime Sáez Guzmán,juan35@example.net,Biobío,Talcahuano,At Risk,2023-08-06,TikTok
413,Belén Villarroel Albornoz,jaime60@example.net,Valparaíso,Villa Alemana,New,2023-10-14,Orgánico
414,Juana Pamela Pizarro Luengo,nunezanais@example.net,Valparaíso,Viña del Mar,At Risk,2024-07-06,Email Marketing
415,Hugo Pascual Mansilla Barrientos,colombaduran@example.net,Metropolitana,San Miguel,At Risk,2023-01-11,TikTok
416,Héctor Francisco Valdés Guerrero,bvalenzuela@example.org,Antofagasta,Tocopilla,At Risk,2025-01-19,Orgánico
417,Martín Eduardo Contreras Pérez,martaflores@example.net,Maule,Constitución,New,2023-08-20,Email Marketing
418,Lía Alarcón Navarrete,qalbornoz@example.org,Coquimbo,Vicuña,Champions,2023-10-28,Email Marketing
419,Ruth Contreras Lazo,hurtadopaola@example.net,Metropolitana,Estación Central,Loyal,2023-06-05,Referido
420,Douglas Fernández-González,rauljaque@example.net,La Araucanía,Angol,Lost,2025-02-10,Facebook/Instagram
421,Ruth Riquelme Delgado,fernando55@example.net,Antofagasta,Antofagasta,Hibernating,2024-05-15,Facebook/Instagram
422,Marcelo Arroyo Cortés,ocastillo@example.com,Metropolitana,Maipú,Lost,2025-05-02,Google Ads
423,Pedro Raúl Rojas Escobar,ortegacarolina@example.com,Metropolitana,San Miguel,Loyal,2024-06-09,Orgánico
